date,ticker,company_name,prc,industry
2019-06-11,BA,BOEING CO,349.32999,Industrials
2019-11-04,BA,BOEING CO,351.09,Industrials
2022-08-11,BA,BOEING CO,167.88,Industrials
2020-06-23,BA,BOEING CO,187.88,Industrials
2021-10-27,BA,BOEING CO,206.61,Industrials
2020-07-20,BA,BOEING CO,174.42,Industrials
2020-09-04,BA,BOEING CO,171.05,Industrials
2023-04-12,BA,BOEING CO,212.34,Industrials
2020-12-28,BA,BOEING CO,216.09,Industrials
2020-05-12,BA,BOEING CO,125.22,Industrials
2022-03-14,BA,BOEING CO,175.52,Industrials
2023-05-24,BA,BOEING CO,199.27,Industrials
2020-10-01,BA,BOEING CO,167.86,Industrials
2020-04-08,BA,BOEING CO,146.87,Industrials
2023-01-17,BA,BOEING CO,211.41,Industrials
2023-06-29,BA,BOEING CO,211.83,Industrials
2021-09-13,BA,BOEING CO,214.48,Industrials
2023-01-04,BA,BOEING CO,203.64,Industrials
2023-05-12,BA,BOEING CO,200.7,Industrials
2023-09-13,BA,BOEING CO,208.39999,Industrials
2022-06-29,BA,BOEING CO,138.45,Industrials
2019-11-05,BA,BOEING CO,358.29001,Industrials
2021-01-14,BA,BOEING CO,209.91,Industrials
2023-04-18,BA,BOEING CO,208.37,Industrials
2019-10-16,BA,BOEING CO,372.42999,Industrials
2023-01-05,BA,BOEING CO,204.99001,Industrials
2020-10-05,BA,BOEING CO,171.2,Industrials
2021-09-17,BA,BOEING CO,213.36,Industrials
2020-04-03,BA,BOEING CO,124.52,Industrials
2019-02-28,BA,BOEING CO,439.95999,Industrials
2021-03-30,BA,BOEING CO,252.00999,Industrials
2021-04-21,BA,BOEING CO,235.92,Industrials
2020-01-16,BA,BOEING CO,332,Industrials
2022-06-07,BA,BOEING CO,140.82001,Industrials
2021-07-16,BA,BOEING CO,217.74001,Industrials
2023-08-04,BA,BOEING CO,231.36,Industrials
2020-11-03,BA,BOEING CO,153.64999,Industrials
2020-12-16,BA,BOEING CO,225.87,Industrials
2019-10-02,BA,BOEING CO,367.35999,Industrials
2023-08-25,BA,BOEING CO,223.41,Industrials
2021-03-12,BA,BOEING CO,269.19,Industrials
2019-05-29,BA,BOEING CO,348.79999,Industrials
2019-07-17,BA,BOEING CO,369.51999,Industrials
2021-07-28,BA,BOEING CO,231.57001,Industrials
2022-07-14,BA,BOEING CO,147.14999,Industrials
2023-12-13,BA,BOEING CO,250.91,Industrials
2020-02-28,BA,BOEING CO,275.10999,Industrials
2019-11-18,BA,BOEING CO,369.45999,Industrials
2023-05-31,BA,BOEING CO,205.7,Industrials
2019-12-18,BA,BOEING CO,330.67999,Industrials
2019-09-04,BA,BOEING CO,356.53,Industrials
2023-04-14,BA,BOEING CO,201.71001,Industrials
2022-12-02,BA,BOEING CO,182.87,Industrials
2023-08-28,BA,BOEING CO,227.06,Industrials
2022-11-23,BA,BOEING CO,174.85001,Industrials
2022-01-03,BA,BOEING CO,207.86,Industrials
2023-02-16,BA,BOEING CO,212.21001,Industrials
2023-10-27,BA,BOEING CO,179.69,Industrials
2019-04-24,BA,BOEING CO,375.45999,Industrials
2023-02-21,BA,BOEING CO,205.52,Industrials
2021-12-30,BA,BOEING CO,202.71001,Industrials
2023-02-28,BA,BOEING CO,201.55,Industrials
2019-05-23,BA,BOEING CO,350.54999,Industrials
2020-04-29,BA,BOEING CO,139,Industrials
2023-07-06,BA,BOEING CO,212.62,Industrials
2023-05-17,BA,BOEING CO,206.87,Industrials
2022-01-11,BA,BOEING CO,216.02,Industrials
2021-10-12,BA,BOEING CO,223.57001,Industrials
2022-10-05,BA,BOEING CO,132.11,Industrials
2021-08-13,BA,BOEING CO,234.46001,Industrials
2021-07-21,BA,BOEING CO,222.53999,Industrials
2020-07-31,BA,BOEING CO,158,Industrials
2020-11-11,BA,BOEING CO,182.14999,Industrials
2021-11-18,BA,BOEING CO,227.25,Industrials
2023-07-12,BA,BOEING CO,217.11,Industrials
2023-10-18,BA,BOEING CO,185.69,Industrials
2023-09-19,BA,BOEING CO,204.48,Industrials
2022-05-04,BA,BOEING CO,156.97,Industrials
2023-06-13,BA,BOEING CO,220.38,Industrials
2021-03-10,BA,BOEING CO,245.34,Industrials
2019-02-27,BA,BOEING CO,435.44,Industrials
2020-11-30,BA,BOEING CO,210.71001,Industrials
2022-04-29,BA,BOEING CO,148.84,Industrials
2020-05-26,BA,BOEING CO,144.73,Industrials
2019-12-17,BA,BOEING CO,327,Industrials
2020-01-31,BA,BOEING CO,318.26999,Industrials
2019-02-19,BA,BOEING CO,416.26001,Industrials
2023-04-10,BA,BOEING CO,210.78,Industrials
2023-11-07,BA,BOEING CO,191.41,Industrials
2022-08-08,BA,BOEING CO,165.89,Industrials
2020-06-11,BA,BOEING CO,170,Industrials
2022-05-02,BA,BOEING CO,148.61,Industrials
2022-11-25,BA,BOEING CO,178.36,Industrials
2023-03-09,BA,BOEING CO,201.24001,Industrials
2020-11-13,BA,BOEING CO,187.11,Industrials
2020-02-27,BA,BOEING CO,287.76001,Industrials
2021-11-16,BA,BOEING CO,225.8,Industrials
2022-01-10,BA,BOEING CO,209.31,Industrials
2023-03-07,BA,BOEING CO,207.92,Industrials
2022-02-11,BA,BOEING CO,212.3,Industrials
2022-05-26,BA,BOEING CO,127.73,Industrials
2019-06-18,BA,BOEING CO,373.95999,Industrials
2022-02-07,BA,BOEING CO,211.92,Industrials
2023-10-16,BA,BOEING CO,184.92999,Industrials
2023-12-22,BA,BOEING CO,260.44,Industrials
2019-08-01,BA,BOEING CO,334.29001,Industrials
2022-01-24,BA,BOEING CO,204.2,Industrials
2022-08-19,BA,BOEING CO,162.92,Industrials
2019-06-07,BA,BOEING CO,353.70001,Industrials
2021-10-04,BA,BOEING CO,223.78999,Industrials
2019-06-24,BA,BOEING CO,373.98999,Industrials
2023-06-23,BA,BOEING CO,205.41,Industrials
2023-07-25,BA,BOEING CO,214.12,Industrials
2020-08-14,BA,BOEING CO,178.08,Industrials
2019-10-03,BA,BOEING CO,372.07001,Industrials
2021-02-11,BA,BOEING CO,210.66,Industrials
2019-10-14,BA,BOEING CO,373.17999,Industrials
2023-10-20,BA,BOEING CO,180.03999,Industrials
2020-08-10,BA,BOEING CO,179.41,Industrials
2023-08-31,BA,BOEING CO,224.03,Industrials
2019-01-10,BA,BOEING CO,352.60999,Industrials
2022-09-02,BA,BOEING CO,151.82001,Industrials
2020-09-01,BA,BOEING CO,172.10001,Industrials
2022-03-01,BA,BOEING CO,194.91,Industrials
2021-09-09,BA,BOEING CO,213.94,Industrials
2021-05-24,BA,BOEING CO,237.44,Industrials
2020-02-04,BA,BOEING CO,317.94,Industrials
2023-03-14,BA,BOEING CO,207.28,Industrials
2020-09-03,BA,BOEING CO,168.77,Industrials
2019-07-29,BA,BOEING CO,340.20999,Industrials
2021-11-30,BA,BOEING CO,197.85001,Industrials
2021-05-17,BA,BOEING CO,227.98,Industrials
2023-04-13,BA,BOEING CO,213.59,Industrials
2019-06-03,BA,BOEING CO,338.89001,Industrials
2021-12-14,BA,BOEING CO,195.5,Industrials
2022-09-16,BA,BOEING CO,144.28999,Industrials
2020-04-23,BA,BOEING CO,137.74001,Industrials
2021-05-03,BA,BOEING CO,235.19,Industrials
2022-03-24,BA,BOEING CO,189.05,Industrials
2020-04-13,BA,BOEING CO,147.33,Industrials
2023-04-11,BA,BOEING CO,212.32001,Industrials
2021-04-30,BA,BOEING CO,234.31,Industrials
2022-03-07,BA,BOEING CO,169.17,Industrials
2022-03-23,BA,BOEING CO,186.03999,Industrials
2023-08-02,BA,BOEING CO,231.38,Industrials
2020-09-10,BA,BOEING CO,157.69,Industrials
2023-02-08,BA,BOEING CO,213.5,Industrials
2022-09-29,BA,BOEING CO,125.33,Industrials
2020-01-28,BA,BOEING CO,316.56,Industrials
2021-04-22,BA,BOEING CO,234.33,Industrials
2023-09-20,BA,BOEING CO,202.37,Industrials
2020-07-15,BA,BOEING CO,187.94,Industrials
2019-03-22,BA,BOEING CO,362.17001,Industrials
2019-01-03,BA,BOEING CO,310.89999,Industrials
2022-06-03,BA,BOEING CO,139.25,Industrials
2021-10-08,BA,BOEING CO,226.39,Industrials
2023-03-16,BA,BOEING CO,203.19,Industrials
2020-10-07,BA,BOEING CO,164.61,Industrials
2022-10-04,BA,BOEING CO,133.50999,Industrials
2021-01-27,BA,BOEING CO,194.03,Industrials
2021-12-29,BA,BOEING CO,203.66,Industrials
2022-08-09,BA,BOEING CO,164.85001,Industrials
2019-11-22,BA,BOEING CO,371.34,Industrials
2021-06-11,BA,BOEING CO,247.28,Industrials
2023-06-21,BA,BOEING CO,212.08,Industrials
2021-04-19,BA,BOEING CO,244.14999,Industrials
2019-09-10,BA,BOEING CO,369.48999,Industrials
2020-04-14,BA,BOEING CO,141,Industrials
2021-12-20,BA,BOEING CO,188.48,Industrials
2023-05-11,BA,BOEING CO,201.84,Industrials
2021-04-01,BA,BOEING CO,252.96001,Industrials
2020-09-30,BA,BOEING CO,165.25999,Industrials
2021-06-24,BA,BOEING CO,250.57001,Industrials
2023-06-28,BA,BOEING CO,210.72,Industrials
2021-02-12,BA,BOEING CO,210.98,Industrials
2022-11-18,BA,BOEING CO,173.89,Industrials
2021-06-29,BA,BOEING CO,235.75999,Industrials
2019-02-14,BA,BOEING CO,409.82001,Industrials
2021-06-30,BA,BOEING CO,239.56,Industrials
2019-02-08,BA,BOEING CO,404.91,Industrials
2021-10-06,BA,BOEING CO,224.99001,Industrials
2022-05-17,BA,BOEING CO,132.05,Industrials
2023-11-15,BA,BOEING CO,208.71001,Industrials
2022-05-31,BA,BOEING CO,131.39999,Industrials
2020-10-13,BA,BOEING CO,162.14,Industrials
2020-03-12,BA,BOEING CO,154.84,Industrials
2019-05-08,BA,BOEING CO,359.75,Industrials
2022-12-29,BA,BOEING CO,188.91,Industrials
2022-04-21,BA,BOEING CO,181.02,Industrials
2022-08-29,BA,BOEING CO,165.42,Industrials
2023-05-04,BA,BOEING CO,197.05,Industrials
2020-12-17,BA,BOEING CO,221.24001,Industrials
2020-04-21,BA,BOEING CO,136.33,Industrials
2020-12-23,BA,BOEING CO,219.69,Industrials
2019-07-25,BA,BOEING CO,348.09,Industrials
2020-01-07,BA,BOEING CO,337.28,Industrials
2021-11-01,BA,BOEING CO,214.58,Industrials
2021-11-09,BA,BOEING CO,220.78999,Industrials
2019-06-26,BA,BOEING CO,374.94,Industrials
2023-04-25,BA,BOEING CO,202.19,Industrials
2022-05-10,BA,BOEING CO,132.95,Industrials
2019-03-08,BA,BOEING CO,422.54001,Industrials
2021-09-14,BA,BOEING CO,211.57001,Industrials
2022-04-07,BA,BOEING CO,177.97,Industrials
2021-02-17,BA,BOEING CO,215.52,Industrials
2019-03-29,BA,BOEING CO,381.42001,Industrials
2022-05-05,BA,BOEING CO,150.47,Industrials
2019-12-05,BA,BOEING CO,345.67999,Industrials
2022-09-23,BA,BOEING CO,131.25999,Industrials
2022-12-19,BA,BOEING CO,185.67999,Industrials
2019-05-16,BA,BOEING CO,353.81,Industrials
2020-01-08,BA,BOEING CO,331.37,Industrials
2020-07-30,BA,BOEING CO,161.95,Industrials
2020-03-18,BA,BOEING CO,101.89,Industrials
2021-12-09,BA,BOEING CO,207.56,Industrials
2020-01-22,BA,BOEING CO,309,Industrials
2022-06-08,BA,BOEING CO,139.63,Industrials
2023-09-08,BA,BOEING CO,211.27,Industrials
2023-12-27,BA,BOEING CO,262.10001,Industrials
2020-08-25,BA,BOEING CO,174.73,Industrials
2019-03-07,BA,BOEING CO,422.56,Industrials
2021-03-19,BA,BOEING CO,255.82001,Industrials
2022-09-20,BA,BOEING CO,145.94,Industrials
2023-05-10,BA,BOEING CO,200.84,Industrials
2019-06-17,BA,BOEING CO,354.89999,Industrials
2021-03-29,BA,BOEING CO,250.52,Industrials
2020-09-28,BA,BOEING CO,166.08,Industrials
2023-04-26,BA,BOEING CO,203.03,Industrials
2020-11-19,BA,BOEING CO,205.67,Industrials
2021-10-29,BA,BOEING CO,207.03,Industrials
2019-01-02,BA,BOEING CO,323.81,Industrials
2022-01-31,BA,BOEING CO,200.24001,Industrials
2020-08-28,BA,BOEING CO,175.8,Industrials
2023-10-26,BA,BOEING CO,179.09,Industrials
2022-03-15,BA,BOEING CO,179.89,Industrials
2020-05-01,BA,BOEING CO,133.37,Industrials
2019-01-08,BA,BOEING CO,340.53,Industrials
2023-02-23,BA,BOEING CO,208.13,Industrials
2022-01-19,BA,BOEING CO,217.08,Industrials
2022-11-22,BA,BOEING CO,172.5,Industrials
2021-03-24,BA,BOEING CO,239.24001,Industrials
2022-08-10,BA,BOEING CO,169.02,Industrials
2019-10-21,BA,BOEING CO,331.06,Industrials
2022-12-28,BA,BOEING CO,188.38,Industrials
2023-02-02,BA,BOEING CO,209.34,Industrials
2022-10-25,BA,BOEING CO,146.64999,Industrials
2021-03-08,BA,BOEING CO,224.03,Industrials
2020-10-27,BA,BOEING CO,155.24001,Industrials
2021-08-25,BA,BOEING CO,221.03,Industrials
2019-03-26,BA,BOEING CO,370.38,Industrials
2019-01-07,BA,BOEING CO,328.10999,Industrials
2019-09-27,BA,BOEING CO,382.85999,Industrials
2021-04-27,BA,BOEING CO,242.47,Industrials
2020-05-11,BA,BOEING CO,128.91,Industrials
2020-12-10,BA,BOEING CO,234.42999,Industrials
2021-03-25,BA,BOEING CO,247.19,Industrials
2022-10-28,BA,BOEING CO,143.84,Industrials
2021-06-21,BLK,BLACKROCK INC,861.26001,Financials
2020-03-19,BLK,BLACKROCK INC,397.35999,Financials
2019-08-05,BLK,BLACKROCK INC,431.32001,Financials
2023-06-14,BLK,BLACKROCK INC,692.45001,Financials
2022-07-20,BLK,BLACKROCK INC,634.72998,Financials
2022-12-15,BLK,BLACKROCK INC,698.17999,Financials
2021-05-07,BLK,BLACKROCK INC,873.83002,Financials
2023-05-03,BLK,BLACKROCK INC,642.40997,Financials
2022-02-16,BLK,BLACKROCK INC,783.41998,Financials
2022-05-18,BLK,BLACKROCK INC,591.85999,Financials
2020-04-20,BLK,BLACKROCK INC,470.79999,Financials
2023-07-11,BLK,BLACKROCK INC,710.20001,Financials
2019-05-07,BLK,BLACKROCK INC,463.76999,Financials
2022-05-31,BLK,BLACKROCK INC,669.08002,Financials
2023-06-30,BLK,BLACKROCK INC,691.14001,Financials
2019-02-28,BLK,BLACKROCK INC,443.22,Financials
2023-04-20,BLK,BLACKROCK INC,696.38,Financials
2023-06-22,BLK,BLACKROCK INC,679.38,Financials
2023-10-02,BLK,BLACKROCK INC,643.03998,Financials
2022-06-03,BLK,BLACKROCK INC,671.73999,Financials
2022-12-21,BLK,BLACKROCK INC,712.94,Financials
2023-05-24,BLK,BLACKROCK INC,655,Financials
2020-05-19,BLK,BLACKROCK INC,501.20001,Financials
2023-03-09,BLK,BLACKROCK INC,651.28003,Financials
2019-01-14,BLK,BLACKROCK INC,396.42001,Financials
2023-02-22,BLK,BLACKROCK INC,687.40997,Financials
2022-02-04,BLK,BLACKROCK INC,809.82001,Financials
2022-11-25,BLK,BLACKROCK INC,737.78003,Financials
2021-03-11,BLK,BLACKROCK INC,722.12,Financials
2019-07-30,BLK,BLACKROCK INC,478.41,Financials
2020-07-01,BLK,BLACKROCK INC,544.32001,Financials
2022-12-06,BLK,BLACKROCK INC,710.28998,Financials
2021-10-20,BLK,BLACKROCK INC,902.92999,Financials
2022-12-13,BLK,BLACKROCK INC,724.15002,Financials
2020-08-14,BLK,BLACKROCK INC,588.46002,Financials
2019-02-27,BLK,BLACKROCK INC,442.01001,Financials
2022-08-03,BLK,BLACKROCK INC,690.53998,Financials
2021-07-29,BLK,BLACKROCK INC,869.39001,Financials
2023-08-18,BLK,BLACKROCK INC,670.25,Financials
2023-10-25,BLK,BLACKROCK INC,608.67999,Financials
2019-07-02,BLK,BLACKROCK INC,469.87,Financials
2023-06-21,BLK,BLACKROCK INC,689.03998,Financials
2022-03-21,BLK,BLACKROCK INC,733.83002,Financials
2019-07-15,BLK,BLACKROCK INC,481.70001,Financials
2022-08-16,BLK,BLACKROCK INC,757.07001,Financials
2021-02-18,BLK,BLACKROCK INC,703.53003,Financials
2023-12-04,BLK,BLACKROCK INC,756.42999,Financials
2022-01-03,BLK,BLACKROCK INC,911.72998,Financials
2019-11-20,BLK,BLACKROCK INC,488.81,Financials
2023-05-08,BLK,BLACKROCK INC,643.14001,Financials
2020-12-28,BLK,BLACKROCK INC,710.17999,Financials
2020-04-24,BLK,BLACKROCK INC,475.14001,Financials
2020-04-02,BLK,BLACKROCK INC,426.53,Financials
2023-01-10,BLK,BLACKROCK INC,757.28003,Financials
2021-12-27,BLK,BLACKROCK INC,922.57001,Financials
2022-08-22,BLK,BLACKROCK INC,695.04999,Financials
2023-05-17,BLK,BLACKROCK INC,650.64001,Financials
2020-03-18,BLK,BLACKROCK INC,373.35999,Financials
2022-03-07,BLK,BLACKROCK INC,677.07001,Financials
2019-10-04,BLK,BLACKROCK INC,427.44,Financials
2020-11-06,BLK,BLACKROCK INC,654.90002,Financials
2023-04-06,BLK,BLACKROCK INC,656.40002,Financials
2020-12-08,BLK,BLACKROCK INC,713.91998,Financials
2019-07-24,BLK,BLACKROCK INC,477.14999,Financials
2023-09-27,BLK,BLACKROCK INC,643.39001,Financials
2020-05-29,BLK,BLACKROCK INC,528.64001,Financials
2021-03-25,BLK,BLACKROCK INC,727.5,Financials
2019-07-16,BLK,BLACKROCK INC,477.17001,Financials
2021-01-27,BLK,BLACKROCK INC,697.78998,Financials
2022-08-25,BLK,BLACKROCK INC,710.59998,Financials
2021-01-29,BLK,BLACKROCK INC,701.26001,Financials
2020-10-20,BLK,BLACKROCK INC,645.07001,Financials
2023-07-26,BLK,BLACKROCK INC,743.15997,Financials
2021-10-08,BLK,BLACKROCK INC,844.40002,Financials
2019-08-08,BLK,BLACKROCK INC,437.62,Financials
2021-01-08,BLK,BLACKROCK INC,756.45001,Financials
2021-11-02,BLK,BLACKROCK INC,947.84998,Financials
2020-02-27,BLK,BLACKROCK INC,475.82001,Financials
2020-09-14,BLK,BLACKROCK INC,547.38,Financials
2020-11-18,BLK,BLACKROCK INC,669.89001,Financials
2020-03-24,BLK,BLACKROCK INC,371.70001,Financials
2022-04-13,BLK,BLACKROCK INC,715.73999,Financials
2022-03-10,BLK,BLACKROCK INC,697.20001,Financials
2022-11-23,BLK,BLACKROCK INC,736.32001,Financials
2020-02-05,BLK,BLACKROCK INC,543.47998,Financials
2021-10-22,BLK,BLACKROCK INC,914.96997,Financials
2019-09-17,BLK,BLACKROCK INC,439.17999,Financials
2020-04-21,BLK,BLACKROCK INC,474.37,Financials
2022-10-24,BLK,BLACKROCK INC,611.44,Financials
2020-12-17,BLK,BLACKROCK INC,706.01001,Financials
2020-10-09,BLK,BLACKROCK INC,611.57001,Financials
2021-08-26,BLK,BLACKROCK INC,935.88,Financials
2019-08-07,BLK,BLACKROCK INC,430.39001,Financials
2023-07-14,BLK,BLACKROCK INC,728.03003,Financials
2020-03-12,BLK,BLACKROCK INC,386.22,Financials
2021-04-29,BLK,BLACKROCK INC,827.32001,Financials
2019-03-19,BLK,BLACKROCK INC,434.57001,Financials
2019-08-14,BLK,BLACKROCK INC,411.37,Financials
2022-09-28,BLK,BLACKROCK INC,585.42999,Financials
2021-07-30,BLK,BLACKROCK INC,867.16998,Financials
2022-11-22,BLK,BLACKROCK INC,733.45001,Financials
2022-06-10,BLK,BLACKROCK INC,617.66998,Financials
2023-12-28,BLK,BLACKROCK INC,814.40997,Financials
2021-10-25,BLK,BLACKROCK INC,924.73999,Financials
2020-12-11,BLK,BLACKROCK INC,695.20001,Financials
2021-03-12,BLK,BLACKROCK INC,716.19,Financials
2021-11-05,BLK,BLACKROCK INC,955.10999,Financials
2021-12-23,BLK,BLACKROCK INC,913.91998,Financials
2019-10-02,BLK,BLACKROCK INC,420.35999,Financials
2022-10-05,BLK,BLACKROCK INC,583.15002,Financials
2022-11-30,BLK,BLACKROCK INC,716,Financials
2022-05-05,BLK,BLACKROCK INC,633.81,Financials
2023-06-02,BLK,BLACKROCK INC,681.85999,Financials
2022-05-19,BLK,BLACKROCK INC,593.08002,Financials
2022-03-28,BLK,BLACKROCK INC,749.88,Financials
2019-03-12,BLK,BLACKROCK INC,427.84,Financials
2022-02-25,BLK,BLACKROCK INC,750.87,Financials
2019-06-03,BLK,BLACKROCK INC,419.89999,Financials
2021-02-26,BLK,BLACKROCK INC,694.5,Financials
2020-04-27,BLK,BLACKROCK INC,496.64999,Financials
2022-01-25,BLK,BLACKROCK INC,798.54999,Financials
2021-09-03,BLK,BLACKROCK INC,937.28003,Financials
2019-06-27,BLK,BLACKROCK INC,464.48001,Financials
2022-04-28,BLK,BLACKROCK INC,650.96997,Financials
2019-05-31,BLK,BLACKROCK INC,415.56,Financials
2021-02-19,BLK,BLACKROCK INC,710.10999,Financials
2020-04-09,BLK,BLACKROCK INC,471.42001,Financials
2019-09-23,BLK,BLACKROCK INC,446.20001,Financials
2022-09-13,BLK,BLACKROCK INC,644.90997,Financials
2019-04-22,BLK,BLACKROCK INC,464.01999,Financials
2022-05-06,BLK,BLACKROCK INC,628.62,Financials
2020-02-07,BLK,BLACKROCK INC,555.73999,Financials
2023-07-31,BLK,BLACKROCK INC,738.84998,Financials
2020-01-09,BLK,BLACKROCK INC,513.09998,Financials
2020-06-01,BLK,BLACKROCK INC,538.22998,Financials
2021-03-29,BLK,BLACKROCK INC,757.85999,Financials
2021-11-29,BLK,BLACKROCK INC,928,Financials
2019-07-19,BLK,BLACKROCK INC,473.23999,Financials
2023-02-03,BLK,BLACKROCK INC,757.15997,Financials
2019-12-03,BLK,BLACKROCK INC,485.76001,Financials
2020-03-25,BLK,BLACKROCK INC,401.38,Financials
2021-10-26,BLK,BLACKROCK INC,931.58002,Financials
2020-03-09,BLK,BLACKROCK INC,419.01001,Financials
2022-07-11,BLK,BLACKROCK INC,605,Financials
2020-11-03,BLK,BLACKROCK INC,629.26001,Financials
2020-05-05,BLK,BLACKROCK INC,485.48999,Financials
2020-09-02,BLK,BLACKROCK INC,608,Financials
2022-04-21,BLK,BLACKROCK INC,681.46002,Financials
2020-04-01,BLK,BLACKROCK INC,409.54001,Financials
2023-08-25,BLK,BLACKROCK INC,675.96002,Financials
2021-06-25,BLK,BLACKROCK INC,874.03003,Financials
2023-08-17,BLK,BLACKROCK INC,674,Financials
2021-01-22,BLK,BLACKROCK INC,735.04999,Financials
2019-03-27,BLK,BLACKROCK INC,419.64001,Financials
2020-02-10,BLK,BLACKROCK INC,561.09998,Financials
2021-03-03,BLK,BLACKROCK INC,701.48999,Financials
2019-11-07,BLK,BLACKROCK INC,490.16,Financials
2023-03-22,BLK,BLACKROCK INC,648.32001,Financials
2020-10-19,BLK,BLACKROCK INC,634.89001,Financials
2023-08-28,BLK,BLACKROCK INC,679,Financials
2023-03-16,BLK,BLACKROCK INC,636.97998,Financials
2022-11-11,BLK,BLACKROCK INC,774.75,Financials
2020-09-29,BLK,BLACKROCK INC,554.79999,Financials
2020-12-02,BLK,BLACKROCK INC,718.35999,Financials
2020-08-07,BLK,BLACKROCK INC,588.19,Financials
2021-12-22,BLK,BLACKROCK INC,911.53998,Financials
2021-10-06,BLK,BLACKROCK INC,837.54999,Financials
2020-11-11,BLK,BLACKROCK INC,670.62,Financials
2021-02-25,BLK,BLACKROCK INC,694.78998,Financials
2021-09-29,BLK,BLACKROCK INC,856.57001,Financials
2019-06-24,BLK,BLACKROCK INC,463.39999,Financials
2019-03-11,BLK,BLACKROCK INC,428.10001,Financials
2019-02-12,BLK,BLACKROCK INC,425.51001,Financials
2019-08-27,BLK,BLACKROCK INC,410.51001,Financials
2022-06-07,BLK,BLACKROCK INC,679.60999,Financials
2019-04-24,BLK,BLACKROCK INC,480.17001,Financials
2020-12-07,BLK,BLACKROCK INC,709.48999,Financials
2020-06-29,BLK,BLACKROCK INC,532.87,Financials
2023-02-23,BLK,BLACKROCK INC,691.84003,Financials
2022-01-04,BLK,BLACKROCK INC,917.21997,Financials
2023-09-28,BLK,BLACKROCK INC,645.23999,Financials
2019-04-16,BLK,BLACKROCK INC,466.54001,Financials
2022-03-30,BLK,BLACKROCK INC,777.35999,Financials
2022-10-11,BLK,BLACKROCK INC,531.14001,Financials
2019-10-28,BLK,BLACKROCK INC,466.56,Financials
2019-12-24,BLK,BLACKROCK INC,499.64001,Financials
2020-03-04,BLK,BLACKROCK INC,495.31,Financials
2023-10-19,BLK,BLACKROCK INC,622.51001,Financials
2019-09-24,BLK,BLACKROCK INC,442.12,Financials
2022-08-09,BLK,BLACKROCK INC,696.51001,Financials
2020-11-13,BLK,BLACKROCK INC,669.77002,Financials
2020-02-18,BLK,BLACKROCK INC,564.81,Financials
2019-01-22,BLK,BLACKROCK INC,413.60001,Financials
2021-01-12,BLK,BLACKROCK INC,777.73999,Financials
2019-09-26,BLK,BLACKROCK INC,446,Financials
2019-05-28,BLK,BLACKROCK INC,429.31,Financials
2020-11-23,BLK,BLACKROCK INC,682.87,Financials
2020-11-12,BLK,BLACKROCK INC,659.78998,Financials
2022-12-27,BLK,BLACKROCK INC,703.26001,Financials
2023-12-06,BLK,BLACKROCK INC,743.07001,Financials
2019-08-21,BLK,BLACKROCK INC,420.92999,Financials
2019-11-13,BLK,BLACKROCK INC,485.57001,Financials
2019-08-01,BLK,BLACKROCK INC,451.95001,Financials
2021-03-31,BLK,BLACKROCK INC,753.96002,Financials
2023-05-10,BLK,BLACKROCK INC,629.17999,Financials
2020-04-28,BLK,BLACKROCK INC,497.76999,Financials
2022-09-12,BLK,BLACKROCK INC,696.81,Financials
2022-11-28,BLK,BLACKROCK INC,721.16998,Financials
2019-06-14,BLK,BLACKROCK INC,446.97,Financials
2021-10-28,BLK,BLACKROCK INC,935.47998,Financials
2020-04-14,BLK,BLACKROCK INC,458.03,Financials
2023-01-13,BLK,BLACKROCK INC,753.98999,Financials
